latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
64.52728,-140.20009,314.67,1.14,1.06,2024-06-27,2036,T,72,6.1NRT,297.83,12.02,D
64.39872,-139.70004,313.22,1.17,1.08,2024-06-27,2036,T,38,6.1NRT,296.22,10.26,D
64.39445,-139.67839,338.74,1.18,1.08,2024-06-27,2036,T,91,6.1NRT,299.27,46.8,D
64.36552,-139.65926,323.61,1.18,1.08,2024-06-27,2036,T,65,6.1NRT,297.61,21.25,D
66.28281,-158.49698,318.85,1.96,1.37,2024-06-27,2036,T,77,6.1NRT,293.85,34.69,D
66.28059,-158.45334,314.22,1.96,1.37,2024-06-27,2036,T,68,6.1NRT,294.52,23.45,D
65.34737,-148.09964,346.3,1.05,1.02,2024-06-27,2036,T,78,6.1NRT,296.21,50.61,D
65.34464,-148.0779,373.57,1.04,1.02,2024-06-27,2036,T,100,6.1NRT,299.82,129.88,D
65.33764,-148.08896,354.04,1.04,1.02,2024-06-27,2036,T,92,6.1NRT,300.34,66.83,D
65.33498,-148.06798,339.83,1.04,1.02,2024-06-27,2036,T,75,6.1NRT,297.09,38.1,D
65.25751,-148.50647,326.92,1.06,1.03,2024-06-27,2036,T,46,6.1NRT,286.79,22.13,D
65.24869,-148.51271,324.25,1.06,1.03,2024-06-27,2036,T,40,6.1NRT,298.01,18.88,D
65.24336,-148.46965,367.39,1.05,1.03,2024-06-27,2036,T,100,6.1NRT,293.27,109.29,D
65.24068,-148.4481,387.4,1.05,1.02,2024-06-27,2036,T,100,6.1NRT,296.15,194.32,D
65.23986,-148.51886,333,1.06,1.03,2024-06-27,2036,T,25,6.1NRT,305.44,26.63,D
65.23454,-148.47581,350.23,1.05,1.03,2024-06-27,2036,T,73,6.1NRT,303.2,55.92,D
65.23186,-148.45425,372.83,1.05,1.02,2024-06-27,2036,T,87,6.1NRT,300.53,126.46,D
65.22919,-148.43266,330.14,1.05,1.02,2024-06-27,2036,T,69,6.1NRT,296.03,23.84,D
65.22037,-148.43881,336.1,1.05,1.02,2024-06-27,2036,T,74,6.1NRT,301.1,31.7,D
63.1598,-136.68391,303.89,1.53,1.22,2024-06-27,2036,T,19,6.1NRT,283.01,10.5,D
65.98664,-157.19559,316.08,1.77,1.3,2024-06-27,2036,T,52,6.1NRT,298.55,21.36,D
65.19172,-148.5809,332.66,1.06,1.03,2024-06-27,2036,T,24,6.1NRT,298.89,20.69,D
65.18906,-148.55952,350.9,1.06,1.03,2024-06-27,2036,T,66,6.1NRT,302.86,55.4,D
63.06565,-136.45209,311.03,1.57,1.23,2024-06-27,2036,T,42,6.1NRT,288.67,14.82,D
65.18293,-148.58736,338.74,1.06,1.03,2024-06-27,2036,T,22,6.1NRT,302.17,33.08,D
65.18027,-148.56589,343.93,1.06,1.03,2024-06-27,2036,T,32,6.1NRT,298.68,44.04,D
62.57765,-135.95332,338.78,1.69,1.28,2024-06-27,2036,T,86,6.1NRT,292.96,83.76,D
63.34297,-139.4081,311.65,1.27,1.12,2024-06-27,2036,T,46,6.1NRT,297.61,10.32,D
64.62971,-147.51974,325.63,1.02,1.01,2024-06-27,2036,T,49,6.1NRT,290.13,19.56,D
64.62699,-147.49944,332.48,1.02,1.01,2024-06-27,2036,T,76,6.1NRT,293.39,28.48,D
64.61835,-147.50566,319.67,1.02,1.01,2024-06-27,2036,T,43,6.1NRT,295.18,12.57,D
64.52952,-147.20018,371.31,1.01,1.01,2024-06-27,2036,T,100,6.1NRT,298.06,113.39,D
64.54836,-147.40755,323.16,1.01,1.01,2024-06-27,2036,T,80,6.1NRT,294.58,16.16,D
64.54562,-147.38737,330.23,1.01,1.01,2024-06-27,2036,T,85,6.1NRT,294.76,24.09,D
64.53741,-147.32697,334.85,1.01,1.01,2024-06-27,2036,T,23,6.1NRT,288.41,25.68,D
64.53467,-147.30685,336.53,1.01,1.01,2024-06-27,2036,T,24,6.1NRT,292.51,27.5,D
64.50438,-147.08633,332.87,1.01,1,2024-06-27,2036,T,22,6.1NRT,306.46,17.55,D
64.52566,-147.3797,353.98,1.01,1.01,2024-06-27,2036,T,97,6.1NRT,292.93,60.93,D
62.79185,-137.68294,308.7,1.47,1.2,2024-06-27,2036,T,66,6.1NRT,293.67,11.67,D
64.49239,-147.20523,350.51,1.01,1.01,2024-06-27,2036,T,96,6.1NRT,307.84,49.14,D
64.52205,-147.4929,312.72,1.02,1.01,2024-06-27,2036,T,59,6.1NRT,289.9,8.36,D
64.51933,-147.47273,323.72,1.02,1.01,2024-06-27,2036,T,80,6.1NRT,292.31,18.27,D
64.50024,-147.33182,350.9,1.01,1.01,2024-06-27,2036,T,74,6.1NRT,308.97,53.07,D
64.48653,-147.23152,340.69,1.01,1.01,2024-06-27,2036,T,76,6.1NRT,307.72,29.47,D
64.4838,-147.21149,342.95,1.01,1.01,2024-06-27,2036,T,78,6.1NRT,310.88,32.86,D
64.50254,-147.41849,333.09,1.01,1.01,2024-06-27,2036,T,51,6.1NRT,294.76,25.98,D
64.49982,-147.39836,371.26,1.01,1.01,2024-06-27,2036,T,100,6.1NRT,297.69,114.88,D
64.49709,-147.37825,375.56,1.01,1.01,2024-06-27,2036,T,100,6.1NRT,298.85,130.31,D
64.49162,-147.33804,341.73,1.01,1.01,2024-06-27,2036,T,65,6.1NRT,302.28,37.95,D
64.49173,-147.41014,317.11,1.01,1.01,2024-06-27,2036,T,68,6.1NRT,293.44,12.47,D
64.48899,-147.39005,332,1.01,1.01,2024-06-27,2036,T,86,6.1NRT,293.7,29.04,D
64.48076,-147.3298,348.35,1.01,1.01,2024-06-27,2036,T,95,6.1NRT,302.75,53.98,D
64.47801,-147.30974,341.39,1.01,1.01,2024-06-27,2036,T,68,6.1NRT,301.32,39.67,D
64.47215,-147.33603,376.24,1.01,1.01,2024-06-27,2036,T,100,6.1NRT,299.71,135.78,D
64.46941,-147.31598,370.08,1.01,1.01,2024-06-27,2036,T,100,6.1NRT,300.94,112.1,D
64.43536,-147.27461,327.31,1.01,1.01,2024-06-27,2036,T,25,6.1NRT,297.63,17.64,D
64.42677,-147.28084,358.46,1.01,1.01,2024-06-27,2036,T,99,6.1NRT,299.36,75.93,D
64.42403,-147.26085,344.74,1.01,1.01,2024-06-27,2036,T,86,6.1NRT,301.58,43.83,D
63.1544,-139.83762,320.48,1.25,1.11,2024-06-27,2036,T,79,6.1NRT,296.37,20.48,D
64.32289,-147.07857,332.87,1.01,1,2024-06-27,2036,T,50,6.1NRT,306.21,22.35,D
64.31432,-147.08481,330.09,1.01,1,2024-06-27,2036,T,72,6.1NRT,299.86,17.49,D
64.30574,-147.09103,343.48,1.01,1,2024-06-27,2036,T,92,6.1NRT,302.64,35.86,D
64.30298,-147.07124,339,1.01,1,2024-06-27,2036,T,90,6.1NRT,301.71,26.28,D
64.29716,-147.09727,340.23,1.01,1,2024-06-27,2036,T,78,6.1NRT,306,30.17,D
63.11416,-140.12846,324.1,1.24,1.1,2024-06-27,2036,T,81,6.1NRT,295.47,25.72,D
63.10971,-140.16,312.12,1.23,1.1,2024-06-27,2036,T,49,6.1NRT,291.65,11.23,D
63.10515,-140.13745,324.49,1.24,1.1,2024-06-27,2036,T,82,6.1NRT,292.18,26.73,D
64.291,-147.18896,333.17,1.01,1,2024-06-27,2036,T,45,6.1NRT,299.9,25.57,D
64.28516,-147.21501,323.37,1.01,1,2024-06-27,2036,T,74,6.1NRT,296.68,15.88,D
64.27137,-147.1873,328.74,1.01,1,2024-06-27,2036,T,71,6.1NRT,297.13,20.67,D
64.26862,-147.16751,325.62,1.01,1,2024-06-27,2036,T,68,6.1NRT,297.58,17,D
64.26586,-147.14774,323.21,1.01,1,2024-06-27,2036,T,76,6.1NRT,298.29,15.3,D
64.20042,-147.98677,311.68,1.02,1.01,2024-06-27,2036,T,60,6.1NRT,297.77,6.96,D
61.55706,-135.16257,303.94,1.96,1.37,2024-06-27,2036,T,31,6.1NRT,291.14,7.6,D
61.52168,-135.20953,317.66,1.96,1.37,2024-06-27,2036,T,77,6.1NRT,296.29,34.96,D
61.51295,-135.17545,313.27,1.97,1.37,2024-06-27,2036,T,37,6.1NRT,299.85,25.34,D
62.5287,-139.8053,323.33,1.31,1.13,2024-06-27,2036,T,80,6.1NRT,297.53,25.13,D
62.52358,-139.78091,314.54,1.31,1.13,2024-06-27,2036,T,44,6.1NRT,296.39,12.75,D
62.5195,-139.81453,336.26,1.31,1.13,2024-06-27,2036,T,89,6.1NRT,295.89,48.91,D
62.52128,-139.81976,331.82,1.31,1.13,2024-06-27,2036,T,87,6.1NRT,296.33,40.57,D
62.51631,-139.79564,317.3,1.31,1.13,2024-06-27,2036,T,56,6.1NRT,294.93,17.02,D
63.88955,-150.05377,322.34,1.08,1.04,2024-06-27,2036,T,56,6.1NRT,301.7,16.25,D
63.88699,-150.03255,315,1.07,1.03,2024-06-27,2036,T,56,6.1NRT,299.94,8.76,D
63.76035,-152.29932,311.13,1.19,1.08,2024-06-27,2036,T,55,6.1NRT,278.25,9.27,D
63.75331,-152.32767,338.07,1.19,1.09,2024-06-27,2036,T,71,6.1NRT,278.43,45.53,D
63.27313,-151.85652,324.95,1.14,1.07,2024-06-27,2036,T,42,6.1NRT,289.26,21.38,D
63.25422,-151.77271,325.45,1.14,1.06,2024-06-27,2036,T,71,6.1NRT,291.15,22.12,D
63.25804,-151.84804,312.6,1.14,1.07,2024-06-27,2036,T,60,6.1NRT,295.22,11.58,D
63.25068,-151.78163,314.35,1.14,1.06,2024-06-27,2036,T,73,6.1NRT,293.97,12.33,D
15.97203,-96.96696,332.38,1,1,2024-06-27,2029,A,84,6.1NRT,292.23,25.93,D
16.75042,-94.92867,321.81,1.17,1.08,2024-06-27,2032,A,74,6.1NRT,301,9.54,D
16.36444,-98.19216,317.42,1.02,1.01,2024-06-27,2032,A,64,6.1NRT,299.1,7.61,D
16.84441,-95.13428,326.68,1.15,1.07,2024-06-27,2032,A,77,6.1NRT,297.56,19.05,D
16.4675,-97.80227,328.62,1,1,2024-06-27,2032,A,81,6.1NRT,298.61,21.67,D
16.46616,-97.81142,316.71,1,1,2024-06-27,2032,A,60,6.1NRT,296.43,9.11,D
16.53791,-97.76269,324.54,1,1,2024-06-27,2032,A,76,6.1NRT,297.99,17.02,D
16.59914,-98.09998,326.32,1.01,1.01,2024-06-27,2032,A,79,6.1NRT,302.12,13.56,D
16.81601,-97.5731,317.96,1,1,2024-06-27,2032,A,57,6.1NRT,300.39,8.39,D
16.82482,-97.57449,346.59,1,1,2024-06-27,2032,A,93,6.1NRT,301.75,47.8,D
16.82348,-97.58365,327.41,1,1,2024-06-27,2032,A,80,6.1NRT,300.66,18.21,D
16.66805,-98.69003,319.77,1.04,1.02,2024-06-27,2032,A,70,6.1NRT,300.61,8.01,D
16.73016,-98.76453,317.18,1.04,1.02,2024-06-27,2032,A,63,6.1NRT,299.85,5.41,D
16.96721,-98.10819,317.72,1.01,1,2024-06-27,2032,A,69,6.1NRT,299.82,8.59,D
17.60561,-95.26697,322.61,1.15,1.07,2024-06-27,2032,A,71,6.1NRT,299.9,11.04,D
17.1074,-99.07851,324.33,1.06,1.03,2024-06-27,2032,A,77,6.1NRT,301.8,13.62,D
17.14883,-99.2326,318.36,1.07,1.03,2024-06-27,2032,A,50,6.1NRT,301.62,6.77,D
17.21794,-99.13874,319.69,1.06,1.03,2024-06-27,2032,A,62,6.1NRT,300.81,8.11,D
17.08664,-100.03474,318.41,1.16,1.07,2024-06-27,2032,A,66,6.1NRT,298.64,8.47,D
17.08489,-100.04568,329,1.16,1.07,2024-06-27,2032,A,81,6.1NRT,299.07,22.77,D
18.09081,-94.05042,333.37,1.37,1.16,2024-06-27,2032,A,83,6.1NRT,294.19,41.14,D
17.18938,-100.40588,325.32,1.21,1.09,2024-06-27,2032,A,51,6.1NRT,298.58,15.23,D
17.19129,-100.41181,324.92,1.21,1.09,2024-06-27,2032,A,49,6.1NRT,298.82,15.13,D
17.26343,-100.08635,317.97,1.16,1.07,2024-06-27,2032,A,65,6.1NRT,293.98,12.85,D
17.25921,-100.62684,324.92,1.24,1.11,2024-06-27,2032,A,77,6.1NRT,298.99,19.5,D
18.88624,-88.44923,320.79,3.68,1.8,2024-06-27,2032,A,73,6.1NRT,292.31,73.83,D
17.30516,-100.71526,319.78,1.26,1.11,2024-06-27,2032,A,67,6.1NRT,299.03,13.34,D
17.37535,-100.91413,329.52,1.29,1.13,2024-06-27,2032,A,82,6.1NRT,301.74,22.41,D
17.43552,-101.0544,333.28,1.31,1.14,2024-06-27,2032,A,86,6.1NRT,300.9,30.52,D
18.2773,-95.81931,328.35,1.1,1.05,2024-06-27,2032,A,77,6.1NRT,303.03,11.8,D
17.59942,-100.99576,316.61,1.29,1.13,2024-06-27,2032,A,57,6.1NRT,297.99,8.83,D
17.59749,-101.00752,323.8,1.29,1.13,2024-06-27,2032,A,76,6.1NRT,298.02,19.36,D
17.58961,-101.18142,319.39,1.33,1.14,2024-06-27,2032,A,70,6.1NRT,298.06,14.17,D
17.66427,-101.09908,316.11,1.31,1.13,2024-06-27,2032,A,35,6.1NRT,296.59,10.98,D
18.47699,-95.91373,325.2,1.1,1.05,2024-06-27,2032,A,62,6.1NRT,298.52,11.61,D
17.70641,-101.46947,317.02,1.38,1.16,2024-06-27,2032,A,53,6.1NRT,298.71,9.14,D
17.83624,-101.24099,317.22,1.33,1.14,2024-06-27,2032,A,47,6.1NRT,296.45,11.94,D
17.79907,-101.46552,330.6,1.37,1.16,2024-06-27,2032,A,83,6.1NRT,298.22,32.71,D
17.81282,-101.57353,316.69,1.39,1.17,2024-06-27,2032,A,59,6.1NRT,296.94,9.86,D
17.81073,-101.5862,319.36,1.4,1.17,2024-06-27,2032,A,70,6.1NRT,296.69,13.05,D
17.85807,-101.42519,320.16,1.36,1.16,2024-06-27,2032,A,44,6.1NRT,298.89,9.76,D
17.84424,-101.51011,319.66,1.38,1.16,2024-06-27,2032,A,49,6.1NRT,296.02,15.07,D
17.86831,-101.42016,321.14,1.36,1.15,2024-06-27,2032,A,66,6.1NRT,298.58,11.26,D
18.05081,-100.93777,317.88,1.26,1.12,2024-06-27,2032,A,59,6.1NRT,298.66,7.81,D
18.11413,-100.61065,320.05,1.21,1.09,2024-06-27,2032,A,67,6.1NRT,299.65,10.94,D
18.09223,-101.62907,325.96,1.39,1.17,2024-06-27,2032,A,75,6.1NRT,298.34,23.01,D
18.09013,-101.64192,329.52,1.39,1.17,2024-06-27,2032,A,79,6.1NRT,298.47,30.39,D
19.44264,-92.09521,310.59,1.97,1.37,2024-06-27,2032,A,41,6.1NRT,290.86,18.11,D
18.09179,-101.69646,319.85,1.4,1.17,2024-06-27,2032,A,34,6.1NRT,299.26,10.68,D
18.04618,-101.9742,336.52,1.47,1.2,2024-06-27,2032,A,86,6.1NRT,301.14,41.33,D
18.09855,-101.63641,324.25,1.39,1.17,2024-06-27,2032,A,71,6.1NRT,298.42,20.28,D
18.0423,-101.96494,321.37,1.46,1.2,2024-06-27,2032,A,18,6.1NRT,299.72,9.69,D
18.03996,-101.97851,329.78,1.47,1.2,2024-06-27,2032,A,78,6.1NRT,301.92,25.33,D
18.11748,-101.58701,320.34,1.38,1.16,2024-06-27,2032,A,63,6.1NRT,298.45,13.08,D
18.09778,-101.70322,321.1,1.4,1.17,2024-06-27,2032,A,52,6.1NRT,299.33,13.38,D
18.05639,-102.0093,325.4,1.47,1.2,2024-06-27,2032,A,72,6.1NRT,302.49,16.47,D
18.03534,-102.13219,321.76,1.5,1.21,2024-06-27,2032,A,59,6.1NRT,299.47,11.41,D
18.12812,-102.03492,322.76,1.48,1.2,2024-06-27,2032,A,63,6.1NRT,298.99,14.08,D
18.13538,-102.02859,321.15,1.47,1.2,2024-06-27,2032,A,22,6.1NRT,299.18,13.27,D
18.08338,-102.58953,324.87,1.62,1.25,2024-06-27,2032,A,71,6.1NRT,297.3,27.7,D
18.26426,-101.58022,327.42,1.37,1.16,2024-06-27,2032,A,75,6.1NRT,298.48,26.82,D
18.26207,-101.59348,324.75,1.37,1.16,2024-06-27,2032,A,71,6.1NRT,299.32,21.1,D
18.26376,-101.64705,318.64,1.39,1.17,2024-06-27,2032,A,41,6.1NRT,296.15,7.97,D
18.13369,-102.49281,338.54,1.59,1.24,2024-06-27,2032,A,86,6.1NRT,298.34,62.69,D
18.13139,-102.50637,329.47,1.59,1.24,2024-06-27,2032,A,77,6.1NRT,297.52,38.59,D
18.13496,-102.4978,337.92,1.59,1.24,2024-06-27,2032,A,86,6.1NRT,298.39,60.08,D
18.13256,-102.51147,318.72,1.59,1.24,2024-06-27,2032,A,37,6.1NRT,297.17,14.86,D
19.59458,-92.29801,310.25,1.91,1.35,2024-06-27,2032,A,34,6.1NRT,291.85,18.38,D
18.1583,-102.62324,319.21,1.62,1.25,2024-06-27,2032,A,44,6.1NRT,297.29,14.13,D
18.15563,-102.63868,336.04,1.62,1.25,2024-06-27,2032,A,84,6.1NRT,298.89,54.31,D
18.40504,-101.65736,342.99,1.38,1.16,2024-06-27,2032,A,90,6.1NRT,303.32,56.31,D
18.40292,-101.67001,329.52,1.38,1.16,2024-06-27,2032,A,77,6.1NRT,303.08,23.4,D
18.26215,-102.69286,320.22,1.63,1.26,2024-06-27,2032,A,50,6.1NRT,298.53,14.04,D
18.24104,-102.81578,324.33,1.67,1.27,2024-06-27,2032,A,68,6.1NRT,297.6,24.82,D
18.61868,-100.72159,334.71,1.21,1.09,2024-06-27,2032,A,83,6.1NRT,302.57,27.42,D
18.43817,-103.14291,321.33,1.75,1.3,2024-06-27,2032,A,57,6.1NRT,291.72,28.03,D
18.4355,-103.15811,330.95,1.75,1.3,2024-06-27,2032,A,80,6.1NRT,295.01,55.11,D
18.43922,-103.46001,317.69,1.84,1.33,2024-06-27,2032,A,53,6.1NRT,298.02,15.36,D
18.54403,-102.93907,316.61,1.68,1.27,2024-06-27,2032,A,24,6.1NRT,297.08,13.47,D
18.44783,-103.47907,321.53,1.85,1.33,2024-06-27,2032,A,67,6.1NRT,297.45,24.37,D
18.73016,-102.46516,324.82,1.54,1.22,2024-06-27,2032,A,72,6.1NRT,297.87,28.91,D
18.80519,-102.63474,318.8,1.58,1.24,2024-06-27,2032,A,58,6.1NRT,296.93,16.09,D
18.79843,-102.73908,316.03,1.61,1.25,2024-06-27,2032,A,34,6.1NRT,296.92,9.66,D
18.84708,-102.7184,328.76,1.6,1.25,2024-06-27,2032,A,78,6.1NRT,297.51,34.22,D
18.85056,-102.70933,323.38,1.6,1.24,2024-06-27,2032,A,70,6.1NRT,297.54,23.97,D
18.84802,-102.7238,321.32,1.6,1.25,2024-06-27,2032,A,66,6.1NRT,297.38,19.39,D
18.74347,-103.37785,317.38,1.79,1.31,2024-06-27,2032,A,42,6.1NRT,295.36,15.21,D
18.75476,-103.38116,316.6,1.79,1.31,2024-06-27,2032,A,32,6.1NRT,296.71,12.94,D
19.04842,-101.87154,317.62,1.39,1.17,2024-06-27,2032,A,47,6.1NRT,299.05,8.42,D
19.22898,-100.82753,347.25,1.2,1.09,2024-06-27,2032,A,93,6.1NRT,298.44,59.17,D
18.89043,-102.87108,320.8,1.64,1.26,2024-06-27,2032,A,42,6.1NRT,297.47,18.57,D
19.07986,-101.92346,322.6,1.4,1.17,2024-06-27,2032,A,70,6.1NRT,299.02,15.1,D
18.91076,-102.89617,320.21,1.64,1.26,2024-06-27,2032,A,61,6.1NRT,296.08,17.84,D
18.90792,-102.91217,323.66,1.65,1.26,2024-06-27,2032,A,70,6.1NRT,295.25,27.16,D
18.94359,-102.90416,331.65,1.64,1.26,2024-06-27,2032,A,81,6.1NRT,298.86,40.86,D
18.95442,-102.90749,327.64,1.64,1.26,2024-06-27,2032,A,65,6.1NRT,299.37,30.81,D
19.068,-102.98174,325.71,1.65,1.26,2024-06-27,2032,A,57,6.1NRT,300.84,25.96,D
19.0919,-103.38385,322.76,1.77,1.3,2024-06-27,2032,A,70,6.1NRT,297.87,24.23,D
19.08855,-103.38966,325.16,1.77,1.3,2024-06-27,2032,A,58,6.1NRT,298.59,28.71,D
19.39744,-103.02107,319.51,1.64,1.26,2024-06-27,2032,A,50,6.1NRT,299.86,10.71,D
19.40841,-103.02356,326.67,1.64,1.26,2024-06-27,2032,A,77,6.1NRT,300.4,27.42,D
19.40589,-103.03813,321.19,1.65,1.26,2024-06-27,2032,A,69,6.1NRT,300.89,16.02,D
19.47354,-102.85983,325.99,1.59,1.24,2024-06-27,2032,A,78,6.1NRT,297.96,27.56,D
19.48712,-102.84662,326.37,1.59,1.24,2024-06-27,2032,A,78,6.1NRT,295.19,28.81,D
19.48439,-102.86213,333.65,1.59,1.24,2024-06-27,2032,A,85,6.1NRT,296.08,46.71,D
19.31001,-104.54713,318.1,2.13,1.42,2024-06-27,2032,A,67,6.1NRT,297.05,23.58,D
19.36337,-104.39412,315.14,2.07,1.4,2024-06-27,2032,A,59,6.1NRT,295.14,19.64,D
19.35995,-104.41306,317.47,2.08,1.4,2024-06-27,2032,A,65,6.1NRT,295.3,25.94,D
19.36629,-104.40164,320.69,2.07,1.4,2024-06-27,2032,A,73,6.1NRT,295.19,31.67,D
19.4146,-104.55488,325.68,2.12,1.42,2024-06-27,2032,A,79,6.1NRT,296.9,43.84,D
19.38548,-104.9303,319.96,2.27,1.46,2024-06-27,2032,A,68,6.1NRT,296.75,24.13,D
19.38395,-104.93522,322.03,2.27,1.46,2024-06-27,2032,A,74,6.1NRT,296.82,34.2,D
19.51355,-104.88216,341.11,2.23,1.45,2024-06-27,2032,A,90,6.1NRT,295.95,115.86,D
19.52626,-104.88455,345.09,2.23,1.45,2024-06-27,2032,A,93,6.1NRT,295.63,139.78,D
20.69086,-97.88677,326.02,1.01,1,2024-06-27,2032,A,67,6.1NRT,291.28,14.72,D
20.68951,-97.89621,324.11,1.01,1,2024-06-27,2032,A,65,6.1NRT,292.45,12.94,D
20.74232,-97.97809,332.86,1,1,2024-06-27,2032,A,84,6.1NRT,297.45,23.74,D
19.59766,-104.92513,318.18,2.24,1.45,2024-06-27,2032,A,67,6.1NRT,296.06,23,D
19.72438,-104.74516,317.08,2.16,1.43,2024-06-27,2032,A,63,6.1NRT,296.17,18.21,D
19.69096,-104.99541,314.73,2.26,1.46,2024-06-27,2032,A,45,6.1NRT,295.32,17.03,D
19.77954,-104.79802,317.49,2.18,1.43,2024-06-27,2032,A,64,6.1NRT,291.86,22.83,D
19.76727,-104.80038,316.34,2.18,1.43,2024-06-27,2032,A,57,6.1NRT,293.9,20.3,D
19.92286,-104.8851,319.37,2.19,1.44,2024-06-27,2032,A,67,6.1NRT,295.89,24.04,D
19.92288,-104.88982,321.39,2.19,1.44,2024-06-27,2032,A,70,6.1NRT,295.99,28.49,D
19.95408,-105.00203,314.48,2.23,1.45,2024-06-27,2032,A,39,6.1NRT,292.76,18.52,D
20.75912,-100.4509,329.26,1.11,1.05,2024-06-27,2032,A,66,6.1NRT,306.6,15.87,D
20.82752,-100.42744,332.28,1.1,1.05,2024-06-27,2032,A,61,6.1NRT,303.72,19.91,D
19.99396,-105.21493,319.08,2.31,1.47,2024-06-27,2032,A,60,6.1NRT,294.56,23.95,D
19.98999,-105.23581,322.95,2.32,1.47,2024-06-27,2032,A,73,6.1NRT,294.69,36.54,D
20.05791,-105.23011,321.06,2.31,1.47,2024-06-27,2032,A,56,6.1NRT,294.84,29.98,D
20.05569,-105.23454,324.5,2.31,1.47,2024-06-27,2032,A,75,6.1NRT,294.99,41.42,D
21.44976,-98.58516,329.83,1,1,2024-06-27,2032,A,80,6.1NRT,300.69,14.71,D
21.62602,-97.73033,320.44,1.02,1.01,2024-06-27,2032,A,62,6.1NRT,297.2,6.42,D
21.64754,-99.12022,317.52,1.01,1,2024-06-27,2032,A,32,6.1NRT,297.14,9.31,D
21.6966,-99.21667,323.18,1.01,1,2024-06-27,2032,A,68,6.1NRT,299.13,9.65,D
21.68811,-99.27368,322.7,1.01,1,2024-06-27,2032,A,67,6.1NRT,299.1,8.83,D
21.78748,-98.66013,332.66,1,1,2024-06-27,2032,A,81,6.1NRT,300.85,18.42,D
21.92745,-97.95149,340.34,1.01,1.01,2024-06-27,2032,A,87,6.1NRT,301.31,29.55,D
21.9261,-97.96107,354.21,1.01,1.01,2024-06-27,2032,A,96,6.1NRT,301.29,57.5,D
22.04688,-97.94734,324.27,1.01,1.01,2024-06-27,2032,A,59,6.1NRT,299.9,7.49,D
20.96819,-104.76643,316.65,2.04,1.39,2024-06-27,2032,A,47,6.1NRT,295.92,19.22,D
22.43596,-98.26842,325.19,1.01,1,2024-06-27,2032,A,0,6.1NRT,300.33,8.04,D
21.61739,-104.67294,325.67,1.95,1.36,2024-06-27,2032,A,78,6.1NRT,297.01,36,D
21.92948,-104.22224,315.4,1.79,1.31,2024-06-27,2032,A,59,6.1NRT,297.87,12.54,D
21.86271,-104.782,324.38,1.96,1.37,2024-06-27,2032,A,0,6.1NRT,295.91,40.88,D
21.8596,-104.79881,316.12,1.97,1.37,2024-06-27,2032,A,55,6.1NRT,294.86,20.5,D
21.66681,-106.62967,313.36,2.71,1.58,2024-06-27,2032,A,0,6.1NRT,294.34,25.43,D
25.25541,-101.09962,323.68,1.06,1.03,2024-06-27,2034,A,64,6.1NRT,304.4,9.23,D
24.49483,-107.80811,314.36,2.86,1.61,2024-06-27,2034,A,46,6.1NRT,295.84,37.09,D
28.99302,-97.84327,328.83,1.15,1.07,2024-06-27,2034,A,72,6.1NRT,306.63,10.57,D
4.02101,7.50298,306.01,3.05,1.66,2024-06-27,2144,T,20,6.1NRT,287.01,34.86,N
4.02182,7.49717,310.53,3.05,1.66,2024-06-27,2144,T,60,6.1NRT,287.17,51.7,N
4.75006,5.97624,302.13,2.36,1.48,2024-06-27,2146,T,47,6.1NRT,289.32,11.94,N
15.41064,-12.75018,307.92,3.97,1.85,2024-06-27,2148,T,63,6.1NRT,296.44,37.36,N
22.04915,83.73517,315.5,1.62,1.25,2024-06-27,2108,A,91,6.1NRT,284.81,25.95,N
-6.85398,12.40029,311.32,4.82,2,2024-06-27,2142,T,74,6.1NRT,290.64,109.29,N
-6.85446,12.39317,313.96,4.82,2,2024-06-27,2142,T,84,6.1NRT,290.64,131.29,N
56.23304,90.41247,304.72,1,1,2024-06-27,2059,A,61,6.1NRT,291.5,7.72,N
54.27138,86.18642,306.99,1.09,1.04,2024-06-27,2059,A,60,6.1NRT,293.18,8.65,N
53.89653,87.28908,307.18,1.03,1.01,2024-06-27,2059,A,71,6.1NRT,290,8.62,N
53.89175,87.2552,302.09,1.03,1.02,2024-06-27,2059,A,32,6.1NRT,291.06,5.16,N
53.88971,87.27046,302.91,1.03,1.02,2024-06-27,2059,A,38,6.1NRT,291.16,5.82,N
43.68184,95.03411,304.16,2.58,1.54,2024-06-27,2104,A,50,6.1NRT,288.45,21.89,N
45.35859,85.24574,312.1,1,1,2024-06-27,2104,A,84,6.1NRT,295.41,10.35,N
31.66958,-101.9919,346.02,1.01,1.01,2024-06-27,2034,A,56,6.1NRT,306.53,41.21,D
35.30247,-99.73478,333.93,1.11,1.05,2024-06-27,2036,A,73,6.1NRT,306.41,14.46,D
35.30099,-99.7467,334.3,1.11,1.05,2024-06-27,2036,A,75,6.1NRT,305.15,16.6,D
36.89694,-97.63376,338.21,1.47,1.2,2024-06-27,2036,A,85,6.1NRT,304.89,43.57,D
36.90058,-97.63969,327.87,1.47,1.2,2024-06-27,2036,A,72,6.1NRT,304.43,18.51,D
38.75959,-97.49061,320.66,1.58,1.24,2024-06-27,2036,A,45,6.1NRT,297.4,10.39,D
38.77057,-97.49234,341.57,1.58,1.24,2024-06-27,2036,A,90,6.1NRT,300.3,65.8,D
